time,true_state_id,true_state,observation_id,observation,snr_db,rss_dbm,ber,throughput_gbps,decoded_state_id,decoded_state,p_los,p_nlos,p_light_blockage,p_severe_blockage,predicted_next_state_id,predicted_next_state,next_blockage_probability
764,2,Light blockage,3,Outage,10.669,-72.564,0.00377172,5.768,3,Severe blockage,0.01946,0.30934,0.30502,0.36619,1,NLoS,0.50811
765,2,Light blockage,3,Outage,11.428,-67.049,0.00053487,3.461,3,Severe blockage,0.00349,0.06680,0.25969,0.67003,2,Light blockage,0.65127
766,2,Light blockage,2,Weak,12.604,-64.838,0.00042333,21.453,2,Light blockage,0.01838,0.12770,0.66647,0.18745,2,Light blockage,0.59244
767,2,Light blockage,2,Weak,10.451,-71.463,0.00223303,16.147,2,Light blockage,0.01390,0.16079,0.73425,0.09106,2,Light blockage,0.57477
768,1,NLoS,1,Good,25.081,-53.758,0.00002959,80.118,1,NLoS,0.08521,0.66134,0.23206,0.02138,1,NLoS,0.27820
769,1,NLoS,0,Excellent,20.027,-54.855,0.00008677,77.435,1,NLoS,0.72526,0.25553,0.01775,0.00146,0,LoS,0.08989
770,1,NLoS,1,Good,19.929,-56.663,0.00001400,61.652,1,NLoS,0.43197,0.52795,0.03714,0.00294,0,LoS,0.13264
771,1,NLoS,1,Good,23.258,-51.794,0.00002096,72.337,1,NLoS,0.24419,0.70858,0.04356,0.00367,1,NLoS,0.15690
772,1,NLoS,1,Good,19.659,-57.353,0.00001600,63.207,1,NLoS,0.15758,0.79307,0.04542,0.00393,1,NLoS,0.16750
773,1,NLoS,2,Weak,18.732,-58.029,0.00007263,33.157,1,NLoS,0.04706,0.54669,0.37100,0.03526,1,NLoS,0.35936
774,0,LoS,0,Excellent,28.309,-43.723,0.00000038,110.000,0,LoS,0.70033,0.27085,0.02662,0.00219,0,LoS,0.09746
775,0,LoS,0,Excellent,30.641,-39.885,0.00000112,110.000,0,LoS,0.94198,0.05504,0.00277,0.00021,0,LoS,0.05788
776,0,LoS,0,Excellent,32.935,-43.474,0.00000063,110.000,0,LoS,0.97621,0.02230,0.00140,0.00009,0,LoS,0.05337
777,0,LoS,0,Excellent,32.489,-43.500,0.00000096,110.000,0,LoS,0.98026,0.01840,0.00127,0.00008,0,LoS,0.05285
778,0,LoS,0,Excellent,31.797,-39.853,0.00000167,110.000,0,LoS,0.98072,0.01795,0.00125,0.00008,0,LoS,0.05279
779,0,LoS,0,Excellent,31.134,-41.291,0.00000093,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
780,0,LoS,0,Excellent,29.788,-42.307,0.00000248,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
781,0,LoS,0,Excellent,30.708,-43.696,0.00000083,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
782,0,LoS,0,Excellent,28.454,-41.529,0.00000019,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
783,0,LoS,0,Excellent,31.210,-44.115,0.00000085,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
784,0,LoS,0,Excellent,32.892,-41.609,0.00000056,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
785,0,LoS,1,Good,27.657,-41.707,0.00000036,89.561,0,LoS,0.68847,0.28111,0.02849,0.00194,0,LoS,0.09956
786,0,LoS,0,Excellent,33.530,-42.141,0.00000057,110.000,0,LoS,0.93993,0.05699,0.00286,0.00021,0,LoS,0.05815
787,0,LoS,0,Excellent,26.586,-41.621,0.00000035,102.230,0,LoS,0.97596,0.02254,0.00141,0.00009,0,LoS,0.05340
788,0,LoS,0,Excellent,29.347,-40.779,0.00000087,110.000,0,LoS,0.98023,0.01842,0.00127,0.00008,0,LoS,0.05285
789,0,LoS,0,Excellent,28.743,-45.591,0.00000079,110.000,0,LoS,0.98072,0.01795,0.00125,0.00008,0,LoS,0.05279
790,0,LoS,0,Excellent,29.459,-44.084,0.00000120,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
791,0,LoS,1,Good,30.181,-40.556,0.00000100,90.121,0,LoS,0.68846,0.28112,0.02849,0.00194,0,LoS,0.09956
792,1,NLoS,0,Excellent,25.587,-56.454,0.00004872,105.218,0,LoS,0.93993,0.05700,0.00286,0.00021,0,LoS,0.05815
793,1,NLoS,1,Good,18.820,-53.464,0.00000683,59.740,1,NLoS,0.63812,0.32992,0.02986,0.00211,0,LoS,0.10587
794,1,NLoS,2,Weak,19.063,-50.929,0.00001984,28.723,1,NLoS,0.15790,0.43782,0.37156,0.03272,1,NLoS,0.34608
795,1,NLoS,1,Good,19.605,-51.359,0.00000393,62.406,1,NLoS,0.13859,0.73418,0.11709,0.01014,1,NLoS,0.20878
796,1,NLoS,2,Weak,20.172,-53.041,0.00004632,40.520,1,NLoS,0.04091,0.48773,0.43053,0.04083,1,NLoS,0.39281
797,2,Light blockage,2,Weak,10.342,-69.581,0.00163553,20.750,1,NLoS,0.02037,0.30583,0.61498,0.05882,2,Light blockage,0.49701
798,2,Light blockage,1,Good,7.715,-65.263,0.00221810,26.997,1,NLoS,0.08421,0.71852,0.18133,0.01594,1,NLoS,0.25001
799,1,NLoS,1,Good,22.574,-57.767,0.00002351,69.481,1,NLoS,0.10082,0.82194,0.07104,0.00620,1,NLoS,0.18778
800,1,NLoS,0,Excellent,21.414,-55.389,0.00003460,81.876,1,NLoS,0.72633,0.26195,0.01084,0.00089,0,LoS,0.08600
801,1,NLoS,3,Outage,24.784,-56.739,0.00000357,4.240,1,NLoS,0.07551,0.27034,0.31275,0.34140,1,NLoS,0.49243
802,0,LoS,0,Excellent,33.340,-42.912,0.00000080,110.000,1,NLoS,0.78908,0.17725,0.02880,0.00487,0,LoS,0.09023
803,0,LoS,1,Good,27.760,-43.448,0.00000215,89.238,1,NLoS,0.49261,0.46441,0.03976,0.00323,0,LoS,0.12743
804,0,LoS,0,Excellent,34.017,-41.136,0.00000083,110.000,1,NLoS,0.89792,0.09738,0.00436,0.00034,0,LoS,0.06360
805,1,NLoS,1,Good,23.346,-60.542,0.00001658,77.799,1,NLoS,0.59044,0.37618,0.03111,0.00226,0,LoS,0.11183
806,1,NLoS,3,Outage,25.611,-61.753,0.00009266,5.641,1,NLoS,0.05108,0.27276,0.31708,0.35908,1,NLoS,0.50682
807,1,NLoS,1,Good,21.539,-52.995,0.00003521,64.146,1,NLoS,0.12362,0.68310,0.16330,0.02997,1,NLoS,0.24424
808,1,NLoS,2,Weak,23.755,-54.763,0.00003682,40.271,2,Light blockage,0.03690,0.44529,0.46941,0.04840,1,NLoS,0.41678
809,2,Light blockage,2,Weak,14.904,-66.694,0.01454493,25.230,2,Light blockage,0.01918,0.28555,0.63390,0.06137,2,Light blockage,0.50798
810,2,Light blockage,3,Outage,17.871,-70.443,0.00271276,10.539,3,Severe blockage,0.00363,0.08914,0.40883,0.49840,2,Light blockage,0.63315
811,0,LoS,0,Excellent,29.662,-41.046,0.00000041,110.000,0,LoS,0.77118,0.17198,0.04793,0.00892,0,LoS,0.10395
812,2,Light blockage,2,Weak,10.491,-71.924,0.00063471,18.612,0,LoS,0.20605,0.34497,0.41109,0.03788,1,NLoS,0.36334
813,0,LoS,0,Excellent,30.381,-43.020,0.00000138,110.000,0,LoS,0.82398,0.15422,0.02016,0.00164,0,LoS,0.08033
814,3,Severe blockage,3,Outage,6.591,-87.313,0.02163186,4.716,2,Light blockage,0.09295,0.22773,0.32981,0.34951,2,Light blockage,0.50342
815,2,Light blockage,2,Weak,18.589,-62.860,0.00091943,38.699,2,Light blockage,0.02625,0.20319,0.64418,0.12638,2,Light blockage,0.54745
816,1,NLoS,1,Good,18.501,-58.838,0.00001320,58.326,1,NLoS,0.09351,0.67415,0.21080,0.02154,1,NLoS,0.26674
817,1,NLoS,1,Good,23.458,-51.302,0.00006644,69.572,1,NLoS,0.10530,0.81032,0.07752,0.00686,1,NLoS,0.19088
818,1,NLoS,1,Good,21.770,-59.585,0.00002073,63.419,1,NLoS,0.10590,0.83791,0.05167,0.00453,1,NLoS,0.17663
819,1,NLoS,2,Weak,21.166,-58.676,0.00003019,34.755,1,NLoS,0.03947,0.54982,0.37492,0.03579,1,NLoS,0.36245
820,1,NLoS,1,Good,23.486,-52.352,0.00000413,74.027,1,NLoS,0.08795,0.78917,0.11295,0.00994,1,NLoS,0.21216
821,1,NLoS,0,Excellent,27.455,-54.257,0.00001544,107.686,0,LoS,0.71912,0.26707,0.01276,0.00105,0,LoS,0.08784
822,0,LoS,1,Good,32.106,-41.172,0.00000062,98.804,0,LoS,0.42548,0.53572,0.03596,0.00285,0,LoS,0.13271
823,0,LoS,0,Excellent,30.019,-43.832,0.00000061,110.000,0,LoS,0.87859,0.11615,0.00487,0.00039,0,LoS,0.06600
824,0,LoS,2,Weak,29.681,-40.073,0.00000063,53.848,2,Light blockage,0.28691,0.34770,0.33829,0.02711,0,LoS,0.31222
825,0,LoS,2,Weak,31.952,-43.699,0.00000095,50.040,2,Light blockage,0.04995,0.29255,0.60176,0.05574,2,Light blockage,0.48548
826,0,LoS,3,Outage,31.471,-41.390,0.00000075,8.910,3,Severe blockage,0.00441,0.09277,0.40855,0.49427,2,Light blockage,0.63070
827,0,LoS,0,Excellent,33.220,-43.422,0.00000159,110.000,0,LoS,0.77080,0.17276,0.04762,0.00883,0,LoS,0.10379
828,0,LoS,2,Weak,33.756,-38.919,0.00000044,61.332,0,LoS,0.20598,0.34568,0.41054,0.03780,1,NLoS,0.36302
829,0,LoS,0,Excellent,31.470,-41.199,0.00000058,110.000,0,LoS,0.82388,0.15434,0.02014,0.00164,0,LoS,0.08033
830,0,LoS,1,Good,32.189,-39.324,0.00000046,99.898,0,LoS,0.52081,0.43971,0.03667,0.00281,0,LoS,0.12256
831,0,LoS,0,Excellent,34.321,-42.299,0.00000186,110.000,0,LoS,0.90487,0.09073,0.00408,0.00032,0,LoS,0.06268
832,0,LoS,0,Excellent,33.576,-43.406,0.00000152,110.000,0,LoS,0.97159,0.02676,0.00154,0.00010,0,LoS,0.05395
833,0,LoS,0,Excellent,29.179,-44.707,0.00000025,110.000,0,LoS,0.97972,0.01892,0.00128,0.00008,0,LoS,0.05292
834,0,LoS,0,Excellent,28.125,-41.490,0.00000026,109.651,0,LoS,0.98066,0.01801,0.00125,0.00008,0,LoS,0.05280
835,0,LoS,0,Excellent,28.256,-39.626,0.00000118,110.000,0,LoS,0.98077,0.01790,0.00125,0.00008,0,LoS,0.05278
836,0,LoS,0,Excellent,27.474,-40.932,0.00000129,107.242,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
837,0,LoS,0,Excellent,31.761,-43.405,0.00000092,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
838,0,LoS,0,Excellent,28.478,-42.885,0.00000023,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
839,0,LoS,0,Excellent,32.346,-42.884,0.00000043,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
840,0,LoS,0,Excellent,29.340,-42.051,0.00000040,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
841,2,Light blockage,2,Weak,16.590,-67.223,0.00118792,29.736,1,NLoS,0.37650,0.26779,0.33117,0.02454,0,LoS,0.29742
842,1,NLoS,1,Good,23.862,-55.577,0.00002105,73.982,1,NLoS,0.25228,0.62182,0.11616,0.00974,1,NLoS,0.19559
843,1,NLoS,2,Weak,22.437,-53.867,0.00000519,40.485,1,NLoS,0.05724,0.46373,0.43797,0.04107,1,NLoS,0.39486
844,1,NLoS,1,Good,23.315,-54.672,0.00001303,71.076,1,NLoS,0.09657,0.76198,0.13005,0.01140,1,NLoS,0.22056
845,1,NLoS,1,Good,18.084,-59.019,0.00001486,55.977,1,NLoS,0.10409,0.82931,0.06125,0.00535,1,NLoS,0.18206
846,1,NLoS,1,Good,14.539,-55.712,0.00000330,40.732,1,NLoS,0.10506,0.84188,0.04879,0.00428,1,NLoS,0.17515
847,1,NLoS,1,Good,20.262,-58.975,0.00012775,54.690,1,NLoS,0.10509,0.84420,0.04663,0.00409,1,NLoS,0.17396
848,2,Light blockage,2,Weak,14.556,-69.607,0.01012380,21.712,1,NLoS,0.03959,0.55448,0.37054,0.03539,1,NLoS,0.36003
849,0,LoS,0,Excellent,28.312,-41.127,0.00000035,110.000,0,LoS,0.69255,0.27809,0.02712,0.00224,0,LoS,0.09859
850,0,LoS,0,Excellent,32.225,-43.540,0.00000044,110.000,0,LoS,0.94062,0.05635,0.00282,0.00021,0,LoS,0.05806
851,0,LoS,0,Excellent,32.113,-44.615,0.00000044,110.000,0,LoS,0.97605,0.02246,0.00140,0.00009,0,LoS,0.05339
852,1,NLoS,1,Good,22.229,-55.357,0.00001197,68.599,1,NLoS,0.68238,0.28702,0.02864,0.00196,0,LoS,0.10032
853,1,NLoS,1,Good,22.651,-56.341,0.00004279,70.417,1,NLoS,0.40116,0.55542,0.04021,0.00321,0,LoS,0.13771
854,1,NLoS,2,Weak,21.587,-52.517,0.00000876,36.567,1,NLoS,0.09086,0.50048,0.37414,0.03452,1,NLoS,0.35572
855,1,NLoS,1,Good,22.292,-57.937,0.00006199,67.362,1,NLoS,0.10897,0.76615,0.11484,0.01004,1,NLoS,0.21085
856,1,NLoS,0,Excellent,18.046,-51.108,0.00004609,67.720,1,NLoS,0.73537,0.25140,0.01223,0.00100,0,LoS,0.08576
857,1,NLoS,3,Outage,25.020,-54.026,0.00002481,10.064,1,NLoS,0.07681,0.26599,0.31459,0.34261,1,NLoS,0.49386
858,1,NLoS,1,Good,22.884,-60.482,0.00016701,67.484,1,NLoS,0.13561,0.67466,0.16073,0.02901,1,NLoS,0.24111
859,1,NLoS,0,Excellent,23.467,-57.992,0.00005691,98.248,1,NLoS,0.76018,0.22525,0.01338,0.00118,0,LoS,0.08371
860,2,Light blockage,2,Weak,9.955,-69.861,0.00105545,14.418,1,NLoS,0.21327,0.40537,0.35143,0.02992,1,NLoS,0.32841
861,2,Light blockage,2,Weak,7.146,-70.452,0.00127533,12.384,1,NLoS,0.04037,0.30563,0.59798,0.05602,2,Light blockage,0.48480
862,0,LoS,0,Excellent,33.362,-43.755,0.00000141,110.000,0,LoS,0.71114,0.24374,0.04169,0.00342,0,LoS,0.10447
863,0,LoS,0,Excellent,27.944,-45.601,0.00000037,110.000,0,LoS,0.94502,0.05181,0.00295,0.00022,0,LoS,0.05764
864,0,LoS,0,Excellent,30.228,-42.605,0.00000030,110.000,0,LoS,0.97660,0.02192,0.00139,0.00009,0,LoS,0.05332
865,0,LoS,0,Excellent,30.670,-42.437,0.00000111,110.000,0,LoS,0.98030,0.01835,0.00126,0.00008,0,LoS,0.05284
866,0,LoS,0,Excellent,31.392,-40.849,0.00000105,110.000,0,LoS,0.98073,0.01794,0.00125,0.00008,0,LoS,0.05279
867,0,LoS,0,Excellent,31.547,-41.611,0.00000038,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
868,0,LoS,0,Excellent,30.856,-44.129,0.00000239,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
869,0,LoS,0,Excellent,28.027,-40.449,0.00000048,110.000,0,LoS,0.98078,0.01789,0.00125,0.00008,0,LoS,0.05278
870,3,Severe blockage,3,Outage,3.341,-85.756,0.18548795,5.473,3,Severe blockage,0.16038,0.19012,0.33447,0.31503,2,Light blockage,0.47971
871,3,Severe blockage,3,Outage,3.712,-81.136,0.11860868,0.000,3,Severe blockage,0.00592,0.05827,0.27640,0.65940,2,Light blockage,0.65363
872,0,LoS,1,Good,31.969,-42.923,0.00000037,100.396,0,LoS,0.14109,0.55364,0.24369,0.06158,1,NLoS,0.29958
873,0,LoS,0,Excellent,31.370,-43.083,0.00000059,110.000,0,LoS,0.77517,0.20646,0.01674,0.00162,0,LoS,0.08398
874,1,NLoS,0,Excellent,25.248,-56.011,0.00000237,100.869,0,LoS,0.95387,0.04372,0.00225,0.00016,0,LoS,0.05629
875,0,LoS,1,Good,32.576,-40.463,0.00000127,103.899,0,LoS,0.65478,0.31378,0.02939,0.00205,0,LoS,0.10377
876,0,LoS,1,Good,28.341,-41.474,0.00000068,86.182,0,LoS,0.38072,0.57542,0.04059,0.00327,0,LoS,0.14018
877,0,LoS,0,Excellent,31.029,-44.574,0.00000125,110.000,0,LoS,0.86464,0.12952,0.00541,0.00043,0,LoS,0.06783
878,0,LoS,0,Excellent,31.779,-40.062,0.00000036,110.000,0,LoS,0.96628,0.03189,0.00171,0.00012,0,LoS,0.05463
879,0,LoS,0,Excellent,29.881,-43.323,0.00000057,110.000,0,LoS,0.97910,0.01952,0.00130,0.00008,0,LoS,0.05300
880,0,LoS,1,Good,33.918,-44.863,0.00000025,102.740,0,LoS,0.68629,0.28322,0.02854,0.00195,0,LoS,0.09983
881,0,LoS,0,Excellent,29.796,-45.373,0.00000039,110.000,0,LoS,0.93954,0.05737,0.00287,0.00022,0,LoS,0.05820
882,0,LoS,1,Good,28.312,-39.404,0.00000110,86.814,0,LoS,0.63765,0.33037,0.02987,0.00211,0,LoS,0.10593
883,0,LoS,0,Excellent,27.345,-38.966,0.00000093,110.000,0,LoS,0.93035,0.06624,0.00317,0.00024,0,LoS,0.05938
884,0,LoS,1,Good,29.964,-43.077,0.00000163,93.082,0,LoS,0.62687,0.34084,0.03015,0.00214,0,LoS,0.10727
885,0,LoS,0,Excellent,29.974,-42.574,0.00000134,110.000,0,LoS,0.92820,0.06831,0.00324,0.00025,0,LoS,0.05965
886,0,LoS,0,Excellent,30.151,-42.103,0.00000072,110.000,0,LoS,0.97452,0.02393,0.00145,0.00010,0,LoS,0.05358
887,0,LoS,0,Excellent,26.482,-44.500,0.00000011,103.243,0,LoS,0.98006,0.01859,0.00127,0.00008,0,LoS,0.05287
888,0,LoS,2,Weak,30.936,-41.731,0.00000175,55.357,0,LoS,0.37574,0.26847,0.33123,0.02456,0,LoS,0.29754
889,0,LoS,0,Excellent,33.218,-40.899,0.00000075,110.000,0,LoS,0.88835,0.09806,0.01261,0.00099,0,LoS,0.06912
890,0,LoS,0,Excellent,29.632,-42.840,0.00000578,110.000,0,LoS,0.96999,0.02817,0.00172,0.00012,0,LoS,0.05422
891,0,LoS,0,Excellent,32.135,-41.521,0.00000237,110.000,0,LoS,0.97954,0.01909,0.00129,0.00008,0,LoS,0.05294
892,0,LoS,1,Good,29.693,-42.823,0.00000101,95.597,0,LoS,0.68686,0.28266,0.02853,0.00194,0,LoS,0.09976
893,0,LoS,0,Excellent,29.291,-39.967,0.00000077,110.000,0,LoS,0.93964,0.05727,0.00287,0.00021,0,LoS,0.05819
894,0,LoS,0,Excellent,33.637,-43.827,0.00000053,110.000,0,LoS,0.97593,0.02257,0.00141,0.00009,0,LoS,0.05340
895,0,LoS,0,Excellent,32.402,-42.931,0.00000031,110.000,0,LoS,0.98022,0.01843,0.00127,0.00008,0,LoS,0.05285
896,0,LoS,1,Good,32.733,-39.150,0.00000042,102.282,1,NLoS,0.68774,0.28181,0.02851,0.00194,0,LoS,0.09965
897,2,Light blockage,2,Weak,21.815,-69.268,0.00156355,32.746,2,Light blockage,0.17673,0.41891,0.37203,0.03233,1,NLoS,0.34403
898,3,Severe blockage,3,Outage,3.982,-76.793,0.03447636,0.000,2,Light blockage,0.00963,0.13727,0.38854,0.46456,2,Light blockage,0.60408
899,1,NLoS,2,Weak,21.926,-53.782,0.00001946,32.608,2,Light blockage,0.01710,0.15868,0.67992,0.14430,,,
